Date,BA,BK,BN,BS,DK,GB,HC,JK,LB,LM,LR,LS,MK,PK,TC,TR,WB,MB,MD,TP,Gulf_1,Ocean_1
2008-03-07,32.479,41.353,29.728,31.508,30.142,38.865,24.894,39.082,28.585,23.454,37.29,26.223,37.522,35.575,29.653,7.099,36.07,28.13825,30.076,31.337,37.37,35.07
2008-03-08,32.608,38.883,30.524,31.332,29.885,39.798,24.723,38.868,29.162,22.642,37.069,26.452,37.159,35.936,28.965,9.656,35.841,29.2198,30.227,31.318,37.26,35.13
2008-03-09,32.216,38.136,29.943,31.205,30.163,39.111,24.568,38.555,27.977,23.387,37.244,26.661,37.326,37.294,26.273,8.073,37.447,29.5547,30.59,31.547,37.6,35.2
2008-03-10,32.406,38.615,30.047,31.411,30.313,37.689,24.727,38.892,29.849,24.108,37.269,26.517,37.309,37.315,25.606,6.121,38.318,28.1734,30.251,31.611,37.7,35.26
2008-03-11,32.338,39.238,30.13,31.486,30.387,37.619,25.126,38.902,30.133,23.866,37.335,27.24,37.366,37.218,27.062,5.303,38.188,28.83175,29.995,31.669,37.71,35.33
2008-03-12,32.659,38.888,30.13,31.584,30.421,40.056,25.397,38.883,29.256,24.162,37.232,27.22,37.155,36.82,27.853,4.396,37.566,28.4499,30.095,31.682,37.52,35.39
2008-03-13,33.706,38.361,30.038,31.525,30.522,40.064,25.445,38.723,29.166,24.566,37.63,27.407,37.08,37.127,27.228,3.998,37.619,29.851,30.674,31.77,37.64,35.46
2008-03-14,34.393,38.641,30.006,31.859,30.621,40.612,25.659,38.813,29.407,25.026,38.14,27.473,37.062,37.299,29.073,5.336,38.141,29.664,30.928,31.646,37.83,35.53
2008-03-15,34.597,39.258,30.163,31.902,30.695,41.438,26.013,38.838,29.367,25.321,38.128,27.43,37.028,37.218,29.576,8.407,38.336,29.778,31.173,31.717,37.8,35.6
2008-03-16,35.395,39.528,30.13,31.663,30.824,43.083,26.457,38.67,29.49,25.391,37.6,27.532,37.146,37.17,29.768,11.508,38.391,29.717,31.327,31.746,37.65,35.66
2008-03-17,34.77,38.817,30.466,31.873,30.923,43.626,26.858,38.787,29.997,25.849,37.792,27.695,35.0242,37.545,29.23,12.667,38.762,29.707,31.474,31.763,37.29,35.73
2008-03-18,33.518,39.647,30.993,32.366,31.018,43.172,26.849,39.067,30.086,25.762,38.337,28.17,34.37045,37.358,30.43,15.569,39.39,30.303,31.775,31.795,37.28,35.8
2008-03-19,34.024,40.417,31.114,32.451,31.317,44.167,26.945,39.704,30.036,24.991,38.894,28.433,34.5478,36.727,30.694,16.537,39.366,30.965,31.616,31.773,37.47,35.87
2008-03-20,35.136,40.883,31.499,32.43,31.529,44.248,27.064,40.365,30.178,24.223,38.847,28.496,34.16345,37.072,30.423,15.509,39.182,30.917,31.524,31.788,37.61,35.94
2008-03-21,34.448,41.519,31.532,32.168,31.604,45.195,27.232,40.264,30.352,24.896,39.226,28.61,35.40625,36.964,27.761,15.249,39.087,30.765,31.776,31.975,37.97,36.01
2008-03-22,34.106,41.199,31.15,32.278,31.52,44.266,27.413,40.21,30.167,25.232,39.115,28.7,34.816,36.7,28.105,14.888,38.646,30.397,31.441,31.88,37.71,36.08
2008-03-23,35.06,40.049,30.485,32.25,31.224,42.488,27.28,39.911,28.906,25.282,38.892,28.546,34.8629,36.188,28.712,13.938,38.222,30.336,30.958,31.775,37.46,36.15
2008-03-24,35.851,38.977,30.589,32.237,31.276,43.022,27.279,39.235,30.23,25.42,38.443,28.947,35.9126,36.644,29.774,15.112,38.811,30.259,31.096,31.926,37.56,36.22
2008-03-25,35.716,38.41,30.541,32.381,31.208,43.194,27.296,38.783,30.584,25.264,38.606,29.267,35.05675,36.84,27.004,14.581,39.588,30.149,31.733,32.01,37.32,36.29
2008-03-26,35.533,39.696,30.839,32.27,31.334,42.505,27.637,38.901,30.508,25.496,39.139,29.075,35.22735,37.01,26.78,13.041,40.233,29.652,32.2,32.065,37.57,36.36
2008-03-27,35.19,40.18,31.244,32.054,31.467,43.157,27.705,39.192,30.5,25.573,39.562,29.441,35.065,36.882,28.517,12.314,40.04,29.796,32.243,32.003,37.68,36.44
2008-03-28,34.932,40.648,31.464,32.04,31.666,44.225,27.835,39.672,30.634,25.862,39.981,29.847,36.736,35.879,31.242,12.507,39.881,30.171,32.475,32.016,38.07,36.51
2008-03-29,35.147,41.434,31.521,32.191,31.83,45.486,28.022,40.569,30.763,26.024,40.026,30.15,36.548,35.891,31.139,13.558,39.831,30.619,32.988,32.055,38.26,36.58
2008-03-30,35.393,41.813,31.422,31.96,32.007,45.362,28.258,40.877,30.736,26.295,40.373,30.352,36.823,35.959,31.163,14.306,39.064,30.862,33.403,32.159,38.51,36.65
2008-03-31,34.728,42.471,31.248,32.336,32.281,45.089,28.751,41.108,31.053,27.035,40.071,30.612,37.173,36.098,32.204,17.201,38.762,31.367,33.065,32.249,38.61,36.72
2008-04-01,34.107,43.465,31.556,32.801,32.888,44.965,29.051,40.984,30.862,27.158,39.259,30.842,37.93,35.031,32.265,19.009,37.921,32.078,33.196,32.357,38.3,36.79
2008-04-02,34.444,42.876,31.365,32.856,33.259,45.281,29.252,41.089,31.419,27.506,39.483,31.102,37.615,33.645,32.52,19.904,37.868,32.288,33.264,32.404,37.96,36.87
2008-04-03,34.276,42.234,31.437,33.197,33.143,43.719,29.385,41.699,31.573,27.906,39.431,31.389,38.141,35.434,32.723,21.254,37.487,32.856,33.182,32.5,38.68,36.94
2008-04-04,33.991,42.364,31.284,33.262,33.284,42.529,29.764,42.147,31.693,28.189,39.359,32.205,39.707,35.562,32.743,22.782,37.064,33.074,33.558,32.686,39.19,37.01
2008-04-05,34.952,42.634,30.55,33.467,33.219,41.197,29.912,40.969,32.023,28.746,38.661,32.029,40.572,35.425,33.453,24.032,37.002,33.103,33.896,32.892,38.91,37.08
2008-04-06,34.673,41.172,30.45,33.354,33.035,42.857,30.334,40.628,32.118,27.207,38.325,32.042,40.507,35.188,32.964,24.688,37.407,33.028,33.841,32.845,38.66,37.15
2008-04-07,33.091,37.807,29.485,32.11,31.673,39.788,28.817,39.82,31.221,25.404,36.303,30.909,39.31,34.486,30.714,21.513,35.281,31.954,32.488,32.13,37.48,37.22
2008-04-08,32.252,40.237,29.496,32.466,31.657,40.315,28.438,40.455,30.59,25.617,36.541,31.006,38.049,34.965,30.044,20.411,35.779,31.233,32.285,32.093,37.5,37.3
2008-04-09,31.86,40.42,29.616,32.692,31.767,41.545,27.517,40.409,30.821,25.341,35.614,31.048,37.761,35.519,28.656,19.979,35.536,30.927,32.481,32.174,37.33,37.37
2008-04-10,32.243,41.05,30.152,32.273,31.88,42.435,27.873,40.141,31.45,25.615,35.317,31.02,38.185,35.436,28.698,18.054,33.729,31.003,32.679,32.265,37.27,37.44
2008-04-11,32.507,41.109,30.443,32.274,32.09,40.93,28.125,39.551,31.779,25.858,35.07,31.266,38.548,35.319,29.156,17.126,33.526,31.321,32.963,32.612,37.12,37.51
2008-04-12,32.888,40.79,30.561,32.651,32.227,40.073,28.555,39.161,31.445,26.951,35.401,31.567,38.803,35.356,30.54,17.316,34.469,31.746,33.11,32.927,37.18,37.58
2008-04-13,33.097,40.642,30.52,32.71,32.408,40.068,28.693,38.822,30.584,26.335,36.333,31.683,38.714,35.564,31.278,19.37,34.973,32.061,33.367,32.993,37.36,37.65
2008-04-14,33.259,42.587,30.738,32.916,32.749,41.265,27.909,40.076,31.249,26.243,37.366,31.905,38.089,35.982,30.452,19.511,35.861,31.965,33.753,33.16,37.88,37.72
2008-04-15,33.428,42.795,30.637,33.132,33.212,43.727,26.796,40.954,30.109,26.163,38.082,31.839,37.717,37.155,28.989,17.097,36.566,31.953,33.997,33.12,38.48,37.79
2008-04-16,33.571,43.044,30.556,33.146,33.409,45.218,26.906,40.831,31.256,27.033,37.654,32.288,37.767,37.576,28.097,15.447,37.096,32.283,34.233,33.158,38.46,37.86
2008-04-17,33.47,42.955,31.26,33.101,33.395,45.232,28.114,40.928,32.197,27.544,37.76,32.493,37.763,37.48,27.825,14.784,36.814,32.806,34.036,33.277,38.48,37.93
2008-04-18,33.35,43.54,31.029,33.119,33.63,43.519,29.509,41.152,32.083,27.608,38.15,32.52,37.615,37.131,29.799,13.889,35.725,33.237,34.064,34.182,38.51,38
2008-04-19,33.621,44.145,31.163,33.617,33.985,42.621,30.116,41.349,31.848,27.783,38.228,32.563,37.34,36.446,32.385,16.762,36.283,33.438,34.233,34.495,38.34,38.06
2008-04-20,34.648,44.66,31.215,33.755,34.072,42.688,30.484,40.959,31.546,27.837,38.469,32.695,37.082,36.31,33.383,20.982,36.964,33.638,34.386,34.591,38.2,38.13
2008-04-21,34.961,42.675,31.382,33.886,33.897,43.175,30.89,40.222,32.242,28.019,39.198,32.906,37.734,36.56,33.136,23.683,36.977,33.722,34.552,34.176,38.43,38.2
2008-04-22,35.058,40.18,31.665,34.103,34.01,43.521,31.435,39.701,32.241,28.28,39.81,32.951,37.871,36.906,33.086,25.528,37.516,33.716,34.928,34.17,38.57,38.27
2008-04-23,34.981,39.228,31.66,34.328,34.072,44.291,31.925,39.429,32.487,28.099,40.16,33.104,38.088,37.416,33.205,26.553,37.989,33.805,35.248,34.067,38.77,38.33
2008-04-24,34.823,39.499,31.724,34.422,34.174,45.103,31.898,39.49,32.69,27.993,40.755,33.285,38.23,37.845,32.908,27.046,38.204,33.9,35.61,34.063,39.08,38.4
2008-04-25,33.915,40.571,31.744,34.628,34.308,45.368,32.063,39.563,32.572,28.384,41.998,33.442,38.444,37.316,32.248,27.076,38.647,33.782,35.97,34.434,39.33,38.46
2008-04-26,33.888,41.329,32.122,34.492,34.485,45.88,32.349,40.135,32.702,28.704,42.05,33.647,38.746,37.122,32.021,26.548,38.476,33.809,36.167,34.665,39.51,38.53
2008-04-27,34.435,44.93,32.393,34.334,34.646,46.165,32.722,40.892,32.936,29.266,41.108,33.863,39.26,36.604,32.25,26.536,37.95,34.241,36.374,34.886,39.47,38.59
2008-04-28,35.121,44.66,32.445,34.437,34.84,46.85,33.238,41.434,33.032,29.671,40.074,34.176,40.006,36.562,33.017,26.884,37.79,34.654,36.61,35.039,39.52,38.65
2008-04-29,35.458,45.132,32.348,34.57,34.941,46.132,33.077,41.845,32.501,29.803,40.622,34.331,40.004,36.866,33.619,27.9,37.484,35.06,36.7,35.062,39.83,38.72
2008-04-30,35.369,45.674,32.395,34.477,34.954,46.569,31.755,41.764,32.96,29.58,41.049,34.25,40.115,37.224,33.508,28.189,38.014,34.726,36.471,34.703,40.04,38.78
2008-05-01,35.081,46.764,32.627,34.288,35.158,46.548,32.414,42.413,33.391,29.398,40.304,34.5,40.857,37.032,32.613,28.203,37.865,34.628,36.547,34.828,40.15,38.84
2008-05-02,35.5,45.556,32.833,34.024,35.344,45.89,32.636,43.884,33.58,29.728,38.791,34.266,41.611,36.399,32.697,28.136,37.459,34.862,36.885,35.338,40.17,38.9
2008-05-03,35.796,43.19,32.927,34.683,35.531,44.627,33.209,44.615,33.779,30.926,38.746,34.183,41.912,36.472,35.286,28.486,37.174,35.116,37.132,35.698,40.44,38.96
2008-05-04,36.349,41.822,32.828,34.904,35.648,44.505,33.616,44.158,33.885,30.943,39.05,34.683,41.839,36.932,35.419,29.283,36.662,35.573,37.331,35.883,40.49,39.02
2008-05-05,36.712,43.217,32.973,34.948,35.667,44.414,33.514,43.706,33.86,30.824,39.197,35.227,41.437,37.269,35.184,29.822,36.937,35.717,37.4,35.887,40.4,39.08
2008-05-06,37.272,47.84,33.405,35.2,35.741,44.928,33.711,43.689,33.978,30.802,40.169,35.248,40.175,37.477,35.398,30.174,37.735,35.795,37.741,35.807,40.38,39.14
2008-05-07,37.59,47.669,33.732,35.419,35.791,45.01,34.15,43.75,34.06,31.062,40.881,35.342,39.93,37.973,35.758,30.587,37.937,35.9,38.099,35.803,40.63,39.19
2008-05-08,37.78,47.288,33.945,35.509,35.957,44.845,34.275,43.541,34.1,31.368,41.102,35.576,40.398,38.09,35.981,30.879,38.164,36.164,38.156,35.824,40.78,39.25
2008-05-09,37.894,46.906,34.137,35.708,35.947,44.704,34.627,43.695,34.158,31.093,41.588,35.609,40.715,38.211,35.915,31.236,38.227,36.214,38.413,35.828,41.05,39.3
2008-05-10,37.787,48.408,34.173,35.868,36.025,45.434,34.81,43.451,34.458,31.287,41.853,35.834,40.964,38.687,36.074,31.642,38.636,35.704,38.545,35.775,41.24,39.36
2008-05-11,37.794,48.001,34.226,35.899,36.045,45.635,35.441,42.983,34.619,31.494,42.455,35.962,40.906,38.766,36.193,32.018,39.294,35.831,38.859,35.793,41.28,39.41
2008-05-12,38.14,44.591,34.57,35.918,36.143,46.201,35.831,41.84,34.728,31.648,43.22,36.055,40.58,39.054,36.488,32.361,40.102,35.98,38.791,35.853,41.17,39.46
2008-05-13,38.482,42.368,34.589,36.179,36.45,47.002,36.605,41.509,35.039,31.781,43.565,36.203,40.515,39.897,36.568,32.56,40.391,36.196,38.014,35.795,41.37,39.51
2008-05-14,38.137,43.113,34.82,36.422,36.21,47.233,36.69,41.773,35.086,31.831,43.955,36.332,41.109,40.555,36.504,32.836,40.995,36.269,37.953,36.088,41.85,39.56
2008-05-15,37.697,43.966,34.816,36.389,36.549,48.327,36.705,41.691,32.1464,32.058,44.183,36.568,41.434,40.632,36.502,32.822,40.922,36.499,38.258,36.3,41.98,39.61
2008-05-16,38.189,45.506,35.037,36.41,36.654,50.992,37.098,41.928,34.9562,32.499,44.115,36.817,41.648,40.212,36.965,33.081,40.953,36.712,38.266,36.374,41.98,39.66
2008-05-17,38.399,46.36,35.108,36.639,36.679,51.8,37.574,42.316,32.93745,32.722,43.928,37.042,41.465,40.086,37.087,33.409,41.393,36.823,38.782,36.409,41.95,39.71
2008-05-18,38.678,45.304,35.216,36.799,36.684,52.48,37.937,42.303,33.11795,32.673,43.321,37.132,40.976,40.276,37.176,33.872,42.121,36.913,39.059,36.544,41.72,39.76
2008-05-19,39.046,45.145,35.349,36.969,36.634,53.079,38.017,42.11,36.165,32.702,43.041,37.06,40.801,40.662,37.12,34.164,42.644,36.9,39.352,36.618,41.65,39.8
2008-05-20,39.743,44.386,35.444,37.173,36.885,53.553,37.858,41.953,36.258,32.858,42.556,37.124,40.566,40.855,37.176,34.286,43.129,36.947,39.113,36.666,41.48,39.85
2008-05-21,40.413,43.006,35.545,37.383,36.872,53.748,37.705,41.723,36.223,33.005,41.989,36.858,40.264,41.576,37.127,34.456,43.92,36.885,38.663,36.782,41.39,39.89
2008-05-22,40.915,42.262,35.672,37.585,36.866,53.062,37.815,41.322,36.352,33.589,41.377,37.143,40.098,42.769,37.277,34.092,44.841,36.991,38.657,36.919,41.39,39.94
2008-05-23,39.747,42.858,35.66,37.635,36.756,51.306,37.836,41.625,36.438,33.581,41.415,37.269,40.342,43.328,37.601,34.053,45.516,37.045,38.287,37.028,41.68,39.98
2008-05-24,40.092,43.666,35.792,37.743,36.81,51.227,37.872,41.58,36.587,33.437,41.295,37.431,40.49,43.728,37.89,34.391,46.08,36.982,37.866,37.143,41.77,40.02
2008-05-25,41.009,42.361,36.002,37.876,36.923,51.303,38.03,41.263,36.889,33.564,41.368,37.627,40.761,44.407,38.194,33.773,46.499,37.2,37.334,37.276,41.95,40.06
2008-05-26,41.711,41.494,36.451,38.032,37.152,51.616,38.324,41,37.347,33.939,42.355,37.569,41.125,44.215,38.135,34.68,47.546,37.693,37.378,37.527,42.17,40.1
2008-05-27,40.759,42.412,36.69,37.754,37.305,52.89,38.033,41.612,37.222,34.398,43.426,37.711,41.737,43.191,38.283,34.932,47.815,37.436,37.62,37.681,42.49,40.14
2008-05-28,40.099,43.19,37.016,37.694,37.533,54.652,37.983,42.234,37.355,34.815,43.981,37.985,42.035,41.105,38.655,35.733,47.175,37.389,37.868,37.788,42.34,40.18
2008-05-29,39.961,43.969,37.084,38.018,37.813,55.431,38.183,42.454,37.513,34.745,44.3,38.327,42.058,39.726,38.785,35.803,46.594,37.61,38.035,37.912,42.13,40.21
2008-05-30,39.896,44.913,37.183,38.055,37.893,55.515,38.278,42.909,37.76,35.143,44.564,38.463,41.974,39.109,39.084,35.782,45.925,37.826,38.046,38.099,42.14,40.25
2008-05-31,40.067,46.444,37.258,37.9,37.87,55.324,38.299,43.481,37.805,35.561,44.609,38.355,41.963,38.523,39.03,34.83,45.579,38.006,38.18,38.207,42.14,40.28
2008-06-01,40.278,48.343,37.396,37.912,37.902,55.876,38.343,44.208,37.86,35.722,44.702,38.416,41.959,38.536,38.936,35.635,46.035,38.105,38.119,38.319,42.35,40.31
2008-06-02,40.672,48.825,37.451,38.078,38.007,55.846,38.303,44.853,37.916,35.655,44.717,38.4,41.927,38.867,38.963,36.015,47.513,38.091,37.891,38.485,42.59,40.35
2008-06-03,40.695,47.924,37.617,38.275,38.131,55.752,38.867,44.666,37.98,35.776,44.59,38.54,41.662,39.324,39.178,36.291,47.405,38.224,37.666,38.507,42.56,40.38
2008-06-04,40.979,47.972,37.753,37.782,38.274,56.108,39.066,44.398,38.055,35.876,44.549,38.618,41.689,39.908,39.429,36.741,47.387,38.439,37.677,38.447,42.64,40.41
2008-06-05,41.115,50.085,38.142,37.597,38.589,56.436,38.793,44.411,38.13,35.968,45.37,38.786,42.056,40.895,39.772,37.134,45.929,38.552,37.88,38.438,43.18,40.44
2008-06-06,41.113,50.774,38.344,37.797,38.757,56.789,38.894,46.088,38.298,35.949,46.189,39.038,43.006,41.071,40.068,36.968,45.644,38.805,37.646,38.545,44.09,40.46
2008-06-07,41.152,51.586,38.506,37.97,38.934,57.263,39.079,47.741,38.637,36.205,46.692,39.115,44.237,40.703,40.253,37.297,45.699,39.03,37.798,38.598,44.84,40.49
2008-06-08,40.978,51.586,38.707,37.904,39.134,57.809,39.489,49.69,38.817,36.602,46.423,39.183,45.216,39.239,40.372,38.549,45.606,39.023,37.654,38.776,45.14,40.52
2008-06-09,40.71,51.401,38.522,37.726,39.063,57.963,39.475,50.118,38.926,37.23,46.067,39.139,45.139,38.433,40.656,38.612,45.435,39.057,37.804,39.04,44.94,40.54
2008-06-10,41.176,51.882,38.418,37.829,39.032,58.531,39.641,50.128,38.916,37.5,46.293,39.041,44.457,38.343,40.755,38.514,46.182,39.097,37.932,39.141,44.81,40.56
2008-06-11,41.301,52.298,38.488,37.984,39.1,58.132,39.843,49.794,39.023,37.667,45.573,39.127,44.046,38.595,40.575,38.795,45.839,39.148,38.243,39.197,44.5,40.59
2008-06-12,41.533,52.291,38.485,38.081,39.337,58.044,39.507,48.893,39.077,37.902,45.047,39.328,44.148,38.287,40.701,38.215,45.815,38.758,37.776,39.275,44.09,40.61
2008-06-13,41.588,52.347,38.714,38.29,39.552,58.247,38.54,48.451,39.087,37.744,45.133,39.314,44.904,38.686,40.898,37.489,45.263,38.791,37.748,39.357,44.29,40.63
2008-06-14,41.719,52.493,38.938,38.417,39.354,58.514,38.43,47.92,39.264,37.86,44.522,39.283,45.284,39.039,41.233,37.461,44.697,38.743,37.915,39.456,44.19,40.64
2008-06-15,41.914,52.45,38.701,38.612,39.243,59.118,38.298,47.241,39.416,37.902,44.842,39.167,45.002,38.576,41.225,37.624,45.225,38.522,38.168,39.527,43.92,40.66
2008-06-16,42.017,53.805,38.755,38.671,39.252,58.119,38.635,47.265,39.321,37.963,45.133,39.137,44.518,38.297,41.283,37.804,46.933,38.635,38.39,39.561,43.8,40.68
2008-06-17,42.372,54.703,38.888,38.863,39.353,56.704,38.952,47.087,39.295,37.826,45.071,39.413,43.867,38.093,41.231,37.802,45.809,38.318,38.727,39.646,43.53,40.69
2008-06-18,42.306,54.079,38.899,38.891,39.194,56.157,38.067,45.916,39.128,37.139,44.639,38.905,41.597,37.672,39.343,37.713,44.678,38.228,37.982,39.213,42.46,40.71
2008-06-19,41.778,45.795,38.2,36.131,37.576,54.147,33.777,44.231,37.592,34.267,43.772,36.817,39.627,38.393,36.859,30.597,43.509,36.789,34.361,37.268,41.51,40.72
2008-06-20,40.074,38.644,37.721,35.644,37.049,51.464,33.866,42.583,37.035,32.696,43.464,36.623,39.061,40.148,36.302,25.235,43.656,36.831,34.433,37.092,41.31,40.73
2008-06-21,39.964,39.071,37.269,36.277,36.939,51.78,33.231,42.159,37.036,31.941,43.829,36.71,39.471,41.334,36.252,27.323,44.851,36.951,34.047,37.297,41.7,40.74
2008-06-22,40.202,38.788,37.336,36.596,36.948,51.457,31.347,41.426,37.035,32.539,44.082,36.149,39.828,41.364,36.524,26.333,45.112,37.021,34.068,37.409,41.67,40.75
2008-06-23,40.799,40.044,37.516,36.743,36.862,50.188,20.068,40.991,37.147,32.553,44.098,36.114,40.163,41.957,36.602,21.077,45.331,37.225,34.566,37.475,41.8,40.76
2008-06-24,41.059,40.748,37.714,36.836,36.821,46.626,18.311,41.342,37.346,31.986,44.389,35.405,40.482,42.092,36.244,21.747,45.678,37.258,34.99,37.593,42.08,40.76
2008-06-25,41.075,42.384,37.716,36.879,36.786,45.371,15.539,42.723,37.582,31.483,44.639,33.688,40.997,42.079,35.607,21.729,44.872,36.887,34.073,37.682,42.61,40.77
2008-06-26,41.235,44.178,37.3,36.896,36.78,45.127,17.574,43.899,37.64,32.153,44.566,32.08,41.396,41.112,34.422,21.671,43.32,36.794,31.894,37.807,42.74,40.77
2008-06-27,41.077,45.916,36.689,37.036,37.031,47.512,15.964,44.258,37.771,33.636,43.935,31.432,41.702,39.57,34.068,21.667,43.831,36.201,30.519,37.964,42.37,40.77
2008-06-28,41.257,46.775,37.322,37.092,37.383,49.135,18.004,44.535,37.914,33.919,44.05,31.123,41.845,39.121,33.684,22.072,43.726,35.657,30.169,38.114,42.39,40.77
2008-06-29,41.082,47.586,37.579,37.287,37.593,49.436,12.584,45.372,37.538,34.082,44.311,29.665,41.926,39.24,32.235,22.408,43.554,35.349,29.84,38.186,42.71,40.77
2008-06-30,41.004,48.464,37.387,37.425,37.631,49.975,14.113,46.308,37.666,34.28,44.456,30.203,42.059,39.422,31.502,23.032,44.195,35.394,30.063,38.263,43.06,40.77
2008-07-01,41.055,48.838,37.55,37.712,36.979,49.876,10.169,47.011,37.771,34.182,44.715,30.973,41.891,39.604,30.944,23.368,44.419,35.263,30.3,38.35,43.31,40.77
2008-07-02,41.136,49.589,37.497,37.942,36.296,50.482,12.761,46.928,37.7,34.148,44.847,31.529,41.658,39.363,31.563,23.362,44.883,35.415,29.321,38.137,43.2,40.76
2008-07-03,41.296,50.129,37.674,38.066,36.818,51.152,6.784,45.765,37.387,34.788,44.83,30.75,41.287,39.449,31.628,22.851,45.124,35.517,29.406,38.195,42.83,40.76
2008-07-04,41.408,49.082,37.882,38.325,36.911,51.622,5.284,45.42,37.598,34.968,45.151,30.572,41.155,39.895,29.959,23.142,45.551,34.792,32.089,38.303,42.91,40.75
2008-07-05,41.458,48.018,37.677,37.818,37.005,51.721,3.878,45.365,37.604,35.277,45.177,29.069,41.105,39.551,29.781,24.937,45.597,34.431,30.955,38.408,42.8,40.74
2008-07-06,41.464,49.863,37.113,37.253,36.906,52.07,5.297,45.34,36.807,35.701,45.179,27.228,41.198,39.655,32.391,26.196,44.889,33.409,29.741,38.245,42.84,40.73
2008-07-07,40.829,48.98,37.089,37.426,36.729,51.849,5.322,46.073,36.86,35.155,45.204,26.564,41.613,39.285,29.314,27.601,44.125,32.638,29.698,38.323,43.04,40.72
2008-07-08,40.345,47.885,37.023,37.313,36.67,50.482,7.482,46.874,36.774,33.996,45.252,26.561,42.104,39.186,27.487,27.683,43.287,32.991,29.719,38.238,43.35,40.71
2008-07-09,39.901,48.256,37.474,37.2,36.775,49.06,3.77,47.53,36.765,34.255,45.851,25.322,42.8,38.598,25.664,27.21,43.111,31.68,28.973,38.282,43.69,40.69
2008-07-10,37.513,47.919,37.716,37.15,36.937,49.563,5.539,48.071,36.738,34.559,45.539,26.039,43.47,38.137,25.054,27.213,42.944,31.089,27.93,38.353,43.8,40.68
2008-07-11,37.601,48.467,37.741,37.614,36.988,50.181,7.384,48.441,36.727,35.422,44.882,25.338,44.105,37.701,24.554,27.122,42.937,32.652,27.23,38.489,43.78,40.66
2008-07-12,39.755,49.066,37.711,37.976,37.123,50.266,13.163,48.428,35.465,35.255,45.089,25.92,44.496,37.713,27.441,27.113,43.35,34.239,29.761,38.533,43.93,40.64
2008-07-13,39.547,49.324,37.335,37.683,37.178,49.987,11.911,48.249,35.097,34.683,44.989,25.986,44.051,37.636,30.203,27.013,43.604,34.065,32.747,37.589,43.73,40.62
2008-07-14,39.704,49.69,37.421,37.485,37.166,49.106,10.665,47.764,32.771,34.357,44.918,26.827,42.983,37.11,33.748,27.149,43.784,35.136,33.437,37.421,43.19,40.6
2008-07-15,40.164,50.026,37.456,37.446,37.05,47.957,9.129,45.763,33.216,34.004,44.79,27.036,41.921,37.488,34.232,28.162,43.937,33.468,32.441,37.418,42.49,40.58
2008-07-16,40.117,50.374,37.446,37.489,36.862,48.612,10.423,44.338,34.008,33.859,44.64,27.054,41.58,39.059,32.928,29.571,44.332,33.529,31.415,37.906,42.4,40.55
2008-07-17,40.085,49.457,37.53,37.781,37.039,49.066,10.9,43.76,34.64,33.825,44.403,26.673,41.785,39.855,30.082,30.894,44.526,32.421,32.539,38.319,42.45,40.53
2008-07-18,40.013,50.32,37.648,38.15,37.372,48.806,5.53,43.856,34.21,34.279,44.487,26.054,41.938,39.772,30.125,31.816,44.679,32.748,30.461,38.473,42.51,40.5
2008-07-19,39.886,51.033,37.841,38.625,37.665,49.039,7.904,43.794,34.29,34.304,44.614,26.765,42.129,40.077,28.662,32.39,44.747,31.905,29.738,38.556,42.65,40.47
2008-07-20,39.68,51.622,38.186,38.76,37.942,49.413,5.201,44.456,34.676,34.179,44.934,25.068,42.228,40.227,25.931,32.797,44.711,31.247,30.029,38.686,42.96,40.44
