,BA,BK,BN,BS,DK,GB,HC,JK,LB,LM,LR,LS,MK,PK,TC,TR,WB,MB,MD,TP,Gulf_1,Ocean_1
2025-05-08,38.713,40.356,32.492,36.042,34.650,40.166,36.590,42.063,34.319,32.427,39.369,36.600,42.927,37.355,35.368,28.744,38.643,37.256,40.788,37.777,42.830,36.450
2025-05-09,38.928,40.764,32.620,36.193,35.374,40.426,36.846,42.247,34.448,32.415,39.447,36.601,43.120,37.301,35.937,29.222,38.734,37.310,40.348,37.664,40.180,36.320
2025-05-10,38.948,40.648,32.862,36.274,35.798,40.299,37.115,42.541,34.615,32.643,39.429,36.898,43.592,37.169,36.270,29.794,39.244,37.365,39.796,37.588,37.330,39.300
2025-05-11,39.159,40.867,32.866,36.405,35.617,39.888,37.401,42.879,34.789,33.465,39.483,36.718,44.000,37.095,36.690,30.011,39.492,37.402,39.741,37.510,39.910,39.940
2025-05-12,38.387,38.515,32.829,36.196,34.400,37.485,36.945,41.384,34.537,32.435,38.274,36.655,42.444,36.020,36.053,29.945,38.647,36.606,38.481,37.159,37.970,36.850
2025-05-13,37.164,38.259,32.414,34.788,33.452,35.466,34.214,40.566,33.307,32.666,38.166,35.375,40.752,35.080,34.622,29.020,37.776,35.434,36.791,35.894,43.060,37.610
2025-05-14,36.932,40.105,32.465,35.229,33.437,35.247,32.144,41.094,33.254,32.955,38.809,34.907,41.244,36.147,33.594,28.133,38.122,35.207,36.435,36.062,36.900,38.410
2025-05-15,36.725,40.809,32.210,35.389,33.561,35.557,30.734,41.017,33.420,32.664,39.202,34.889,40.958,36.779,32.801,28.009,38.238,35.284,36.288,36.041,36.540,37.160
2025-05-16,36.944,41.418,32.326,35.445,33.748,35.816,30.558,41.035,33.577,32.478,39.568,34.727,41.248,37.313,32.846,27.328,38.521,35.383,36.159,36.042,40.390,39.300
2025-05-17,37.463,41.755,32.565,35.561,34.009,35.552,31.158,41.384,33.533,32.809,39.618,34.981,41.259,37.265,33.031,27.438,38.541,35.532,36.078,36.140,36.280,37.140
2025-05-18,37.533,42.039,32.848,35.362,34.129,35.863,31.520,41.381,33.599,32.701,39.693,35.216,41.319,37.374,33.918,28.063,38.664,35.638,36.084,36.154,36.740,39.710
2025-05-19,37.856,42.134,32.954,35.434,34.224,36.305,32.274,41.238,33.718,32.787,39.782,35.446,39.786,37.426,34.278,28.685,38.517,35.765,35.993,36.221,39.580,35.430
2025-05-20,38.270,41.388,33.217,35.379,34.160,36.841,32.959,41.117,33.914,33.357,39.904,35.804,41.971,37.410,35.008,29.230,38.692,35.886,35.935,36.370,41.650,40.080
2025-05-21,38.364,42.014,33.492,35.430,33.815,37.083,33.952,41.103,34.077,33.133,39.767,35.802,41.990,37.047,35.047,29.562,39.029,35.919,36.305,36.477,38.350,37.240
2025-05-22,38.317,43.542,33.561,35.514,33.737,37.504,34.426,41.461,34.236,32.839,39.593,35.767,41.601,37.330,35.011,29.981,39.450,35.945,36.050,36.553,39.930,40.110
2025-05-23,38.755,44.497,33.835,34.850,33.568,38.305,33.638,41.982,32.950,32.694,39.542,35.012,41.161,37.221,35.074,30.530,39.520,35.582,35.685,36.324,40.580,38.520
2025-05-24,38.785,44.640,33.880,34.806,33.683,38.827,33.296,42.145,33.248,32.692,39.578,35.047,41.086,37.617,34.993,31.088,39.326,35.584,35.871,36.254,41.080,36.640
2025-05-25,38.553,45.125,33.871,35.061,33.693,39.206,33.426,42.286,33.395,33.335,39.815,34.992,40.805,37.651,35.167,31.550,39.441,35.467,36.077,36.372,36.490,35.440
2025-05-26,38.595,45.653,34.016,35.230,33.743,39.835,33.807,42.507,33.446,33.893,40.090,35.221,41.294,37.817,35.347,31.977,39.340,35.664,36.283,36.462,40.190,36.680
2025-05-27,38.817,46.161,34.354,35.162,33.745,40.604,34.365,42.451,33.596,34.207,40.203,35.403,41.437,37.975,35.359,32.345,39.512,35.681,36.463,36.567,43.080,38.690
2025-05-28,38.721,46.530,34.518,35.182,33.621,41.314,34.450,42.432,33.745,33.594,40.194,35.065,41.510,38.472,35.322,32.692,39.747,35.732,36.654,36.638,38.370,37.170
2025-05-29,38.958,46.984,34.707,35.254,33.747,41.983,34.641,42.539,33.924,33.958,40.188,35.274,41.071,38.969,35.531,33.020,39.970,35.753,36.808,36.712,40.390,38.090
2025-05-30,39.198,47.408,34.888,35.313,33.987,43.023,35.021,42.630,34.080,33.861,40.273,35.789,40.607,39.168,35.666,33.280,40.247,35.877,36.921,36.799,40.260,36.740
2025-05-31,39.601,46.785,35.056,35.360,34.160,44.326,35.398,42.430,34.336,34.225,40.648,35.761,39.587,38.975,35.838,33.490,40.757,35.964,37.169,36.918,41.180,36.750
2025-06-01,40.298,44.719,35.530,35.527,34.367,44.570,36.037,41.742,34.595,34.508,40.941,35.932,38.684,38.571,35.386,33.751,41.195,36.244,37.351,37.069,38.560,38.160
2025-06-02,40.249,44.086,35.756,35.634,34.552,46.170,36.225,41.281,34.678,34.377,40.979,35.619,37.976,38.755,35.036,33.998,41.440,36.195,37.026,37.059,36.430,38.780
2025-06-03,38.530,41.534,34.555,34.605,34.002,45.172,33.587,37.508,33.578,32.792,38.233,34.204,33.440,38.681,33.754,33.110,38.790,34.911,35.252,36.144,42.730,36.800
2025-06-04,36.375,37.279,32.363,32.457,32.106,37.067,25.837,30.628,31.655,30.494,36.668,31.740,29.389,38.395,31.308,31.094,36.815,33.090,30.730,34.462,40.300,35.480
2025-06-05,35.977,39.286,32.157,32.476,31.926,35.600,12.748,33.408,31.753,30.330,37.352,29.066,30.341,38.121,31.528,28.535,36.340,32.212,27.203,34.326,42.820,40.170
2025-06-06,35.665,40.347,32.122,32.625,31.904,36.031,11.347,34.801,31.638,30.409,37.429,29.005,30.955,37.575,30.308,25.830,37.147,32.176,24.975,34.314,36.530,38.290
2025-06-07,35.696,40.660,32.165,32.622,31.844,36.071,11.409,33.755,31.622,30.678,37.379,28.887,31.888,37.142,30.062,24.043,37.567,32.385,23.555,34.662,35.040,38.310
2025-06-08,35.942,40.867,32.225,32.725,31.851,35.804,11.083,32.921,31.675,30.861,36.736,28.587,32.957,36.820,29.750,22.488,37.555,32.350,22.722,34.780,35.130,38.330
2025-06-09,36.074,40.765,32.353,32.749,32.031,36.132,10.429,32.857,31.738,31.622,35.906,28.277,33.693,36.960,30.125,21.887,37.669,32.294,21.852,35.422,42.160,38.850
2025-06-10,36.371,41.017,32.495,33.164,32.220,36.458,9.992,33.117,31.837,31.787,35.767,28.219,33.769,36.961,30.190,21.860,37.858,32.228,21.215,35.387,41.060,40.150
2025-06-11,36.662,40.759,32.928,32.893,32.518,36.277,11.100,33.521,31.913,31.553,35.737,27.716,33.733,37.152,30.712,21.536,37.782,31.930,20.712,35.070,38.860,37.350
2025-06-12,36.666,41.070,33.317,32.588,32.621,36.208,10.712,34.106,31.915,30.948,36.015,27.249,33.582,37.569,28.985,21.892,37.984,31.432,19.308,34.611,36.070,38.870
2025-06-13,36.851,41.343,33.159,32.597,32.834,37.010,11.438,35.595,32.298,31.232,36.414,26.821,34.425,37.665,27.968,21.663,38.128,31.421,19.003,34.439,39.380,38.110
2025-06-14,36.925,41.437,33.281,32.709,33.009,37.163,11.956,37.824,32.433,31.092,36.611,27.742,34.907,37.319,27.546,21.535,38.150,31.236,19.525,34.278,35.830,37.780
2025-06-15,36.878,41.626,33.544,32.762,33.086,37.560,13.334,38.761,32.608,32.081,36.991,27.972,35.248,37.056,27.559,21.267,38.524,31.146,19.910,34.344,41.460,38.160
2025-06-16,36.812,41.847,33.660,33.002,33.245,37.755,14.236,39.367,32.765,31.794,37.280,29.001,35.617,36.826,27.415,21.190,38.511,29.716,23.854,34.520,40.530,35.330
2025-06-17,37.084,41.978,33.832,33.152,33.436,38.957,15.108,39.883,32.916,32.732,37.854,28.998,36.275,35.158,28.697,21.002,38.529,31.560,29.275,34.870,40.990,35.320
2025-06-18,37.157,42.255,34.230,33.219,33.722,40.611,17.150,40.337,33.140,33.811,38.661,29.301,36.656,36.965,32.371,20.165,38.709,32.299,29.714,35.065,41.220,40.070
2025-06-19,37.241,41.808,34.469,33.355,33.740,40.560,18.452,40.489,33.314,33.678,38.831,30.098,37.420,36.916,33.224,20.737,38.781,32.175,30.132,35.346,35.480,40.050
